x-axis,2,4
second,Volt,Volt
-330.000E-06,-477.031257E-03,-485.546882E-03
-328.000E-06,-478.203132E-03,-487.500007E-03
-326.000E-06,-479.765632E-03,-489.843757E-03
-324.000E-06,-480.937507E-03,-491.796882E-03
-322.000E-06,-482.109382E-03,-492.968757E-03
-320.000E-06,-482.890632E-03,-494.531257E-03
-318.000E-06,-484.062507E-03,-496.093757E-03
-316.000E-06,-484.843757E-03,-497.656257E-03
-314.000E-06,-485.625007E-03,-498.828132E-03
-312.000E-06,-486.796882E-03,-500.390632E-03
-310.000E-06,-487.187507E-03,-501.562507E-03
-308.000E-06,-487.968757E-03,-502.343757E-03
-306.000E-06,-488.359382E-03,-503.906258E-03
-304.000E-06,-489.140632E-03,-505.078133E-03
-302.000E-06,-489.531257E-03,-505.468758E-03
-300.000E-06,-490.312507E-03,-507.031258E-03
-298.000E-06,-490.312507E-03,-507.421883E-03
-296.000E-06,-490.703132E-03,-508.203133E-03
-294.000E-06,-491.093758E-03,-509.375008E-03
-292.000E-06,-491.484383E-03,-509.375008E-03
-290.000E-06,-492.265633E-03,-510.156258E-03
-288.000E-06,-492.265633E-03,-510.546883E-03
-286.000E-06,-492.265633E-03,-510.937508E-03
-284.000E-06,-491.875008E-03,-510.937508E-03
-282.000E-06,-492.265633E-03,-511.718758E-03
-280.000E-06,-491.875008E-03,-511.718758E-03
-278.000E-06,-491.875008E-03,-511.718758E-03
-276.000E-06,-491.484383E-03,-511.718758E-03
-274.000E-06,-491.093758E-03,-511.718758E-03
-272.000E-06,-490.703132E-03,-510.937508E-03
-270.000E-06,-490.312507E-03,-510.937508E-03
-268.000E-06,-489.921882E-03,-510.156258E-03
-266.000E-06,-489.140632E-03,-509.765633E-03
-264.000E-06,-488.750007E-03,-509.375008E-03
-262.000E-06,-488.359382E-03,-508.203133E-03
-260.000E-06,-487.578132E-03,-507.031258E-03
-258.000E-06,-486.796882E-03,-506.640633E-03
-256.000E-06,-486.015632E-03,-505.859383E-03
-254.000E-06,-485.234382E-03,-504.296883E-03
-252.000E-06,-484.453132E-03,-503.515633E-03
-250.000E-06,-483.671882E-03,-502.734382E-03
-248.000E-06,-482.500007E-03,-501.171882E-03
-246.000E-06,-481.328132E-03,-500.000007E-03
-244.000E-06,-480.156257E-03,-498.828132E-03
-242.000E-06,-478.984382E-03,-497.656257E-03
-240.000E-06,-477.421882E-03,-496.093757E-03
-238.000E-06,-476.250007E-03,-494.531257E-03
-236.000E-06,-474.687507E-03,-493.359382E-03
-234.000E-06,-472.734382E-03,-491.406257E-03
-232.000E-06,-470.781257E-03,-489.453132E-03
-230.000E-06,-468.828132E-03,-487.890632E-03
-228.000E-06,-466.875007E-03,-486.328132E-03
-226.000E-06,-464.531257E-03,-483.984382E-03
-224.000E-06,-462.578132E-03,-482.031257E-03
-222.000E-06,-459.843757E-03,-480.078132E-03
-220.000E-06,-457.500007E-03,-478.125007E-03
-218.000E-06,-455.156257E-03,-475.781257E-03
-216.000E-06,-452.421882E-03,-473.828132E-03
-214.000E-06,-449.687507E-03,-471.484382E-03
-212.000E-06,-446.953132E-03,-469.140632E-03
-210.000E-06,-443.828132E-03,-466.796882E-03
-208.000E-06,-440.703132E-03,-464.453132E-03
-206.000E-06,-437.968757E-03,-461.328132E-03
-204.000E-06,-434.453132E-03,-458.203132E-03
-202.000E-06,-430.546882E-03,-455.468757E-03
-200.000E-06,-427.031257E-03,-452.343757E-03
-198.000E-06,-423.906257E-03,-449.218757E-03
-196.000E-06,-420.390631E-03,-446.484382E-03
-194.000E-06,-416.484381E-03,-442.968757E-03
-192.000E-06,-412.578131E-03,-439.843757E-03
-190.000E-06,-408.281256E-03,-436.328132E-03
-188.000E-06,-404.375006E-03,-433.203131E-03
-186.000E-06,-400.078131E-03,-430.078131E-03
-184.000E-06,-396.171881E-03,-426.171881E-03
-182.000E-06,-392.265631E-03,-422.656256E-03
-180.000E-06,-387.578131E-03,-419.140631E-03
-178.000E-06,-383.671881E-03,-414.843756E-03
-176.000E-06,-379.375006E-03,-410.937506E-03
-174.000E-06,-374.687506E-03,-407.031256E-03
-172.000E-06,-370.390631E-03,-402.734381E-03
-170.000E-06,-366.093756E-03,-398.437506E-03
-168.000E-06,-361.796881E-03,-394.921881E-03
-166.000E-06,-357.109381E-03,-390.625006E-03
-164.000E-06,-352.812505E-03,-386.328131E-03
-162.000E-06,-348.125005E-03,-382.421881E-03
-160.000E-06,-343.046880E-03,-378.125006E-03
-158.000E-06,-338.359380E-03,-373.046881E-03
-156.000E-06,-333.671880E-03,-368.359380E-03
-154.000E-06,-328.984380E-03,-364.453130E-03
-152.000E-06,-323.906255E-03,-360.156255E-03
-150.000E-06,-318.828130E-03,-355.078130E-03
-148.000E-06,-313.359380E-03,-350.781255E-03
-146.000E-06,-308.671880E-03,-346.484380E-03
-144.000E-06,-303.984380E-03,-341.796880E-03
-142.000E-06,-298.906255E-03,-337.109380E-03
-140.000E-06,-294.218755E-03,-332.031255E-03
-138.000E-06,-289.531255E-03,-327.343755E-03
-136.000E-06,-284.843754E-03,-322.656255E-03
-134.000E-06,-279.765629E-03,-317.578130E-03
-132.000E-06,-274.687504E-03,-311.718755E-03
-130.000E-06,-270.000004E-03,-307.031255E-03
-128.000E-06,-264.140629E-03,-302.343755E-03
-126.000E-06,-259.062504E-03,-297.265629E-03
-124.000E-06,-253.593754E-03,-291.796879E-03
-122.000E-06,-248.515629E-03,-287.109379E-03
-120.000E-06,-243.046879E-03,-281.640629E-03
-118.000E-06,-237.968754E-03,-276.562504E-03
-116.000E-06,-232.500004E-03,-271.484379E-03
-114.000E-06,-226.640629E-03,-266.406254E-03
-112.000E-06,-221.171878E-03,-260.937504E-03
-110.000E-06,-216.093753E-03,-254.687504E-03
-108.000E-06,-210.625003E-03,-249.218754E-03
-106.000E-06,-205.156253E-03,-244.531254E-03
-104.000E-06,-199.687503E-03,-238.281254E-03
-102.000E-06,-194.218753E-03,-232.421878E-03
-100.000E-06,-188.750003E-03,-226.953128E-03
-98.000E-06,-182.890628E-03,-220.703128E-03
-96.000E-06,-177.031253E-03,-214.843753E-03
-94.000E-06,-171.562503E-03,-209.375003E-03
-92.000E-06,-165.703128E-03,-203.515628E-03
-90.000E-06,-160.234378E-03,-197.656253E-03
-88.000E-06,-154.375002E-03,-191.796878E-03
-86.000E-06,-148.515627E-03,-185.937503E-03
-84.000E-06,-142.656252E-03,-179.296878E-03
-82.000E-06,-137.578127E-03,-173.437503E-03
-80.000E-06,-131.718752E-03,-167.187502E-03
-78.000E-06,-126.250002E-03,-160.546877E-03
